book_slug,count
6424171-jurassic-park,1
5020994-out-of-the-cage,1
5261610-pure-white-and-deadly,1
5821565-mother-s-day-murder,1
8703114-mother-s-day-murder,1
918896.Le_No_l_d_Hercule_Poirot,1
57824380-singing-to-the-dead,1
6488455-a-slice-of-murder,1
7226295-a-slice-of-murder,1
6583592-sleeping-with-anemone,1
7382959-death-of-a-trophy-wife,1
7383183-pepperoni-pizza-can-be-murder,1
7856162-the-pumpkin-muffin-murder,1
7863462-dirty-rotten-tendrils,1
7947198-the-diva-cooks-a-goose,1
9467581-a-pizza-to-die-for,1
8045080-hell-s-corner,1
11512713-rogue-rider,1
20150777-words-of-radiance,1
11949659-silver-spoon-1-gin-no-saji-silver-spoon-1,1
12325918-hush-now-don-t-you-cry,1
12849385-the-innocent,1
12599798-rest-in-pizza,1
15731619-killer-crust,1
19267177-killer-crust,1
15808565-the-fatal-funnel-cake,1
16141786-everyone-burns,1
19486421-skin-game,1
19565244-be-careful-what-you-wish-for,1
18353714-the-target,1
70771.Nightfall_and_Other_Stories,1
6969107-darkness-on-the-edge-of-town,1
557208.Five_Are_Together_Again,1
24352282-sustained,1
45485682-moment-of-truth,1
24792629-the-candy-cane-cupcake-killer,1
25694850-my-story,1
25894016-moss-hysteria,1
26162694-the-sweet-smell-of-murder,1
27843905-a-deadly-delicious-delivery,1
28099903-vanilla-vices,1
29467972-no-man-s-land,1
32611786-the-cazalet-chronicles,1
32618752-waltzing-on-the-danube,1
35017920-dead-on-my-feet,1
37810698-death-of-a-neighborhood-scrooge,1
41150295-and-then-there-were-crumbs,1
41795733-range,1
43532557-outgrowing-god,1
44906255-twisted-twenty-six,1
49884715-find-me,1
51449510-drown-her-sorrows,1
58884740-silent-spring-revolution,1
33810.Plum_Island,1
33808.The_Lion_s_Game,1
75003.The_Secret_Island,1
236979.Valentine_Murder,1
236985.Back_to_School_Murder,1
258729.Dearly_Depotted,1
170256.Hitched,1
336237.The_Falls,1
106693.The_Potted_Gardener,1
352426.Snipped_in_the_Bud,1
512414.Death_Waxed_Over,1
512417.Murder_Checks_Inn,1
512418.Snuffed_Out,1
512419.Innkeeping_with_Murder,1
538605.Hercule_Poirot,1
562752.A_Peach_of_a_Murder,1
571398.Blood_Will_Tell,1
588562.The_PMS_Murder,1
672615.A_Fatal_Thaw,1
498594.Death_by_Darjeeling,1
758759.Alpine_for_You,1
810473.Shop_Till_You_Drop,1
2868888-grave-peril,1
27747.Death_of_a_Perfect_Wife,1
909335.The_French_Powder_Mystery,1
169211.F_is_for_Fugitive,1
31304.Nemesis,1
6069956-summer-knight,1
425164.Cop_Hater,1
93947.Simple_Genius,1
1041254.St_Patrick_s_Day_Murder,1
726204.Tippy_Toe_Murder,1
236984.Wedding_Day_Murder,1
35724373-dream-of-orchids,1
1162657.Christmas_Wishes,1
904488.Resurrection_Men,1
1225621.The_Outlaw_Demon_Wails,1
89165.J_is_for_Judgment,1
547564.The_Secret_of_Spiggy_Holes,1
810468.Murder_Unleashed,1
126606.Death_of_a_Red_Heroine,1
170622.Weep_No_More_My_Lady,1
17494.Five_Have_a_Mystery_to_Solve,1
509704.Dirty_Martini,1
300388.Candy_Cane_Murder,1
365307.An_Unsuitable_Job_for_a_Woman,1
1636234.The_Roman_Hat_Mystery,1
487327.Twanged,1
336236.A_Question_of_Blood,1
170259.Popped,1
278641.Lost_Island,1
1922082.Le_Perroquet_Qui_B_gayait,1
509702.Whiskey_Sour,1
1852905.Tell_Me_Pretty_Maiden,1
72737.A_Sudden_Fearful_Death,1
352427.Mum_s_the_Word,1
170651.A_Stranger_Is_Watching,1
882437.Hour_Game,1
93794.The_Kill_Artist,1
271296.A_Cold_Blooded_Business,1
3008313-le-couteau-sur-la-nuque,1
1608040.The_End_of_Faith,1
317081.Shoes_To_Die_For,1
15158.The_Camel_Club,1
2739596-les-pendules,1
204126.La_cit_de_la_joie,1
76561.The_Mugger,1
1119774.Wild_Fire,1
6491468-wild-fire,1
126019.Tricky_Business,1
2001935.Carrot_Cake_Murder,1
2941536-the-chocolate-snowman-murders,1
41044096-island-of-the-blue-dolphins,1
372311.Little_Women,1
91973.A_Clash_of_Kings,1
271295.A_Cold_Day_for_Murder,1
34876348-le-chien-des-baskerville,1
3410425-divine-justice,1
185911.When_the_Bough_Breaks,1
25872434,1
1587987.Books_Baguettes_and_Bedbugs,1
35276140-the-orange-girl,1
3903508,1
43688831-eldest,1
6318157-demon-apocalypse,1
6440656-death-s-shadow,1
148849._,1
12968709-the-hero-of-ages,1
31213698-the-tales-of-beedle-the-bard,1
7830093-wolf-island,1
110844.Pride_and_Prejudice,1
29502332-a-christmas-carol,1
43688937-brisingr,1
15812846-les-mis-rables,1
35720388-gift,1
28447015-catching-fire,1
7853217-dark-calling,1
9996067-hell-s-heroes,1
43689134-inheritance,1
13486632-the-hundred-year-old-man-who-climbed-out-of-the-window-and-disappeared,1
18517479-divergent,1
12891111-prince-of-thorns,1
12416366-the-alloy-of-law,1
18713356-insurgent,1
17289350-the-fault-in-our-stars,1
17999884-king-of-thorns,1
18272592-beyond-the-wall,1
17678490-a-feast-of-ice-and-fire,1
15713896-the-assassin-and-the-pirate-lord,1
15713907-the-assassin-and-the-desert,1
15713911-the-assassin-and-the-underworld,1
13581720-the-assassin-and-the-empire,1
15715106-the-audition,1
15721980-the-lands-of-ice-and-fire,1
21072991-emperor-of-thorns,1
19422196-the-world-of-ice-fire,1
33396944-the-mime-order,1
34760874-the-song-rising,1
29997407-the-long-game,1
24662669-the-liar-s-key,1
27841061-nevernight,1
34326424-godsgrave,1
30742473-the-fever-code,1
28186254-the-rose-society,1
33930207-the-midnight-star,1
23959944-an-imperial-affliction,1
41973294-an-absolutely-remarkable-thing,1
30226574-the-wheel-of-osheim,1
29603176-on-the-merits-of-unnaturalness,1
34069813-the-bear-and-the-nightingale,1
27409389-cruel-crown,1
44049215-the-cruel-prince,1
51208952-the-wicked-king,1
40523340-black-leopard-red-wolf,1
40046096-the-priory-of-the-orange-tree,1
35655031-the-last-magician,1
31539950-short-stories-from-hogwarts-of-power-politics-and-pesky-poltergeists,1
31539949-short-stories-from-hogwarts-of-heroism-hardship-and-dangerous-hobbies,1
58271249-the-gilded-wolves,1
35508486-tess-of-the-road,1
33566871-the-speaker,1
39847877-the-girl-in-the-tower,1
36681361-jade-city,1
44670142-the-shadows-between-us,1
35791968-still-me,1
38652972-the-storyteller,1
35994830-kings-of-paradise,1
43325703-descendant-of-the-crane,1
43794442-the-bone-houses,1
45858848-the-winter-of-the-witch,1
36678416-shadow-of-the-fox,1
41806382-jade-war,1
37901985-google-it,1
54361595-road-brothers,1
43924519-kingdom-of-souls,1
39331761-the-crimes-of-grindelwald---the-original-screenplay,1
50636410-scary-stories-for-young-foxes,1
57941596-house-of-sky-and-breath,1
42933251-fence-vol-3,1
51893899-to-sleep-in-a-sea-of-stars,1
48748013-chosen-ones,1
41022295-the-faithless-hawk,1
51099138-the-dragon-republic,1
59568320-blade-breaker,1
41450950-fence-10,1
41154223-broken-throne,1
43683208-the-tubman-command,1
52195137-beach-read,1
42933250-fence-vol-2,1
51179832-fable,1
44414836-mother-knows-best,1
44169673-two-like-me-and-you,1
50001881-if-i-don-t-make-it-i-love-you,1
45021931-gavriel,1
45723448-100-days-of-sunlight,1
52173745-of-vengeance,1
48994908-boyfriend-material,1
54308344-fence-vol-4,1
57341396-beautiful-nightmares,1
49008591-a-beautifully-foolish-endeavor,1
54242765-the-dawn-chorus,1
54513688-realm-breaker,1
60526127-the-book-eaters,1
58323892-husband-material,1
23235248-tunnels-of-blood,1
23235278-trials-of-death,1
23235312-the-vampire-prince,1
6881639-digital-fortress,1
17188744-an-abundance-of-katherines,1
120832.Vanished_,1
120956.Alien_Landing,1
164720.Vampire_War_Trilogy,1
164722.Vampire_Rites_Trilogy,1
164726.Vampire_Blood_Trilogy,1
23235265-vampire-mountain,1
216073.Don_t_Forget_Me_,1
5521749-blood-beast,1
17904454-cirque-du-freak,1
861551.Lord_of_the_Shadows,1
3214063-bec,1
20949430-silver-bay,1
172256.Allies_of_the_Night,1
602657._,1
6241143-foreign-fruit,1
164729.Killers_of_the_Dawn,1
23235330-hunters-of-the-dusk,1
36353675,1
25578651-the-hunger-games,1
1162544.Breaking_Dawn,1
10598750-jane-eyre,1
26450295-the-lilac-fairy-book,1
21938159-the-vampire-s-assistant,1
6881638-deception-point,1
536905.Slawter,1
861550.The_Lake_of_Souls,1
172262.Sons_of_Destiny,1
49183047-let-it-snow,1
3224268,1
20957276-the-maze-runner,1
23014101-the-scorch-trials,1
8139020-will-grayson-will-grayson,1
22311017-the-death-cure,1
18713720-allegiant,1
13160619-seraphina,1
22559985-the-kill-order,1
18492470-prodigy,1
16085457-shadow-scale,1
54998906-the-humans,1
21448831-the-rule-of-thoughts,1
23306321-a-knight-of-the-seven-kingdoms,1
24611432-the-young-elites,1
21023807-the-maze-runner-files,1
22702886-four,1
20555148-prince-of-fools,1
172258.Vampire_Destiny_Trilogy,1
18514092-the-price-of-dawn,1
20803035-the-gospel-of-loki,1
25118488-hold-me-closer,1
40958039-hydranos,1
33931093-the-game-of-lives,1
28218872-a-madness-so-discreet,1
32800816-fire-falling,1
42272215-the-fork-the-witch-and-the-worm,1
35820415-the-fates-divide,1
32798109-earth-s-end,1
32805295-water-s-wrath,1
40197454-a-curse-so-dark-and-lonely,1
31376226-the-pale-dreamer,1
35152401-the-language-of-thorns,1
34734391-the-christmas-secret,1
34992981-restore-me,1
36896875-the-testament-of-loki,1
35178488-the-other-half-of-happy,1
38338413-herding-cats,1
43132475-wilder-girls,1
40680873-fence-vol-1,1
42739181-the-merciful-crow,1
45024777-the-storm-crow,1
53543063-black-sun,1
43128421-an-anonymous-girl,1
51142146-the-humiliations-of-pipi-mcgee,1
51891061-trust-me-when-i-lie,1
48748055-aurora-burning,1
41257291-fence-9,1
45045935-i-knew-him,1
42117575-the-lost-sisters,1
42270184-the-christmas-lights,1
52999291-a-song-of-wraiths-and-ruin,1
42117482-fence-12,1
48689182-skyhunter,1
42374300-the-crow-rider,1
82612.Darkness_Be_My_Friend,1
1965908.The_Night_is_for_Hunting,1
7716423-the-dead-of-the-night,1
1965906.Burning_For_Revenge,1
17573408-the-great-gatsby,1
473627.The_Folk_of_Faraway_Tree,1
730745.Sister_Outsider,1
5890065-once,1
17238778-finders-keepers,1
12070806-cloudstreet,1
12403797-tomorrow-when-the-war-began,1
170453.Life_of_Pi,1
58188.Never_Let_Me_Go,1
70947.Northern_Lights,1
70948.The_Subtle_Knife,1
12057392-the-third-day-the-frost,1
537269.Passing,1
262147.Maurice,1
1099023.Harry_Potter_and_the_Prisoner_of_Azkaban,1
6473591-gone,1
38747621-a-christmas-carol,1
437129.The_Kite_Runner,1
6055688-then,1
3301645-the-war-of-the-ember,1
7958043-on-the-jellicoe-road,1
15783083-the-diviners,1
27788505-lady-midnight,1
33336580-lord-of-shadows,1
18080157-hate-is-such-a-strong-word,1
32946294-lion,1
29810293-the-raven-king,1
22312738-big-little-lies,1
25898216-stamped-from-the-beginning,1
42034331-vengeful,1
33161035-the-legend-of-korra,1
32470949-the-legend-of-korra,1
33358438-peter-darling,1
34325090-i-was-born-for-this,1
35013548-taboo,1
40178403-normal-people,1
39675781-eggshell-skull,1
41955384-on-earth-we-re-briefly-gorgeous,1
39930580-meet-me-at-the-intersection,1
57500766-love-in-the-big-city,1
59022971-beautiful-world-where-are-you,1
62897700-tomorrow-and-tomorrow-and-tomorrow,1
213281155-blue-sisters,1
214273049-the-season,1
7021.To_Be_a_King,1
7024.The_Coming_of_Hoole,1
7029.The_First_Collier,1
35808.The_Golden_Tree,1
31823008-percy-jackson-and-the-sea-of-monsters,1
1981726.My_Brilliant_Career,1
232647.The_River_of_Wind,1
17575120-the-waste-land,1
665692.Jamaica_Inn,1
505556.Death_and_the_King_s_Horseman,1
6010872-i-d-tell-you-i-love-you-but-then-i-d-have-to-kill-you,1
1462327.North_and_South,1
19015191-dart,1
36529226-to-the-lighthouse,1
35806.The_Journey,1
12150.Watership_Down,1
11788809-a-game-of-thrones,1
1553885.Exile,1
17316167-it-s-raining-in-mango,1
70949.The_Amber_Spyglass,1
17281857-hamlet,1
7022.The_Outcast,1
35807.The_Rescue,1
5660855-the-republic-of-thieves,1
903268.Brideshead_Revisited,1
10867209-jane-eyre,1
7027.The_Siege,1
412170.Little_Women,1
40235399-the-color-purple,1
13315732-the-hound-of-the-baskervilles,1
920766.The_Vagrants,1
3755301-tiger-moon,1
815320.A_Room_with_a_View,1
25056426-black-beauty,1
8546095-don-t-judge-a-girl-by-her-cover,1
12042324-catching-fire,1
10644236-clockwork-angel,1
6673043-no-sugar,1
7884235-lies,1
8600267-only-the-good-spy-young,1
7209860-lost-tales-of-ga-hoole,1
7459958-the-morning-star,1
21888732-the-dead,1
15704174-gone-girl,1
9222713-people-s-republic,1
18001355-shadow-and-bone,1
13071063-out-of-sight-out-of-time,1
11503582-bzrk,1
21888731-the-fear,1
12431689-guardian-angel,1
19957299-bzrk,1
13489437-waking-the-giant,1
30214330-queen-of-air-and-darkness,1
17975365-united-we-spy,1
18180495-vicious,1
45883764-siege-and-storm,1
29150270-calamity,1
55977725-canberra,1
20517739-far-from-you,1
20617860-the-fallen,1
18241102-galatea,1
18710282-bzrk,1
29557076-front-lines,1
18966322-mitosis,1
20500616-the-five-stages-of-andrew-brawley,1
20550277-the-hunted,1
20550280-the-end,1
27429432-passenger,1
20983366-wayfarer,1
22085132-my-story,1
24405575-welcome-to-shadowhunter-academy,1
26812729-come-as-you-are,1
26889261-the-fate-of-the-tearling,1
30839584-united-as-one,1
28789711-spqr,1
25094252-the-missing,1
27390069-princess-bari,1
25853118-the-literature-book,1
37772713-the-cruel-prince,1
42428253-the-wicked-king,1
28780555-the-gene,1
26219455-the-edge-of-the-abyss,1
31822229-are-we-smart-enough-to-know-how-smart-animals-are,1
29907469-you-know-me-well,1
28107444-the-magic-misfits,1
33569142-fearless,1
28648863-juliet-takes-a-breath,1
30312819-at-the-edge-of-the-universe,1
32333175-tash-hearts-tolstoy,1
43702168-the-priory-of-the-orange-tree,1
30142281-the-sixth-event,1
32738765-final-girls,1
35483123-daughter-of-the-burning-city,1
30256105-the-last-of-august,1
30279514-dreadnought,1
30299002-beyond-carousel,1
37901428-a-reaper-at-the-gates,1
32768509-girls-made-of-snow-and-glass,1
36275385-love-hate-other-filters,1
36913851-the-legend-of-korra,1
52092876-ninth-house,1
34335335-moroda,1
39898847-girls-of-paper-and-fire,1
79741780-birnam-wood,1
34684622-leonardo-da-vinci,1
38116316-on-the-come-up,1
38496752-jack-of-hearts,1
35828316-cover-up,1
40030680-king-of-scars,1
36485119-palom,1
40554109-the-five,1
37830514-running-with-lions,1
38116996-the-past-and-other-things-that-should-stay-buried,1
40554141-daisy-jones-and-the-six,1
52186796-girl-woman-other,1
55303799-the-killer-across-the-table,1
43176861-space-struck,1
43927569-the-black-veins,1
52665079-how-the-pill-changes-everything,1
44650326-iron-heart,1
53066661-the-falling-in-love-montage,1
49631287-the-mountains-sing,1
52280876-the-golden-maze,1
52595434-the-groom-will-keep-his-name,1
59220273-the-atlas-six,1
56945450-everyone-in-this-room-will-someday-be-dead,1
57768107-love-virtue,1
61028413-in-memoriam,1
60389515-i-kissed-shara-wheeler,1
58867833-we-ll-meet-again-in-san-francisco,1
202576816-kairos,1
40229412-too-much-lip,1
62898932-penance,1
67994727-i-love-russia,1
217494743-evenings-and-weekends,1
209311051-intermezzo,1
1331897.Dr_Jekyll_Mr_Hyde_and_Other_Stories,1
230261862-the-emperor-of-gladness,1
11734301-a-storm-of-swords-1,1
3223049-while-i-live,1
25693745-zillah-and-me,1
23819798-nightwood,1
18509119-othello,1
371893.Fingersmith,1
867638.The_Moonstone,1
109137.James_and_the_Giant_Peach,1
1777429.The_House_on_the_Strand,1
1383701.Death_of_a_Salesman,1
6065455-cross-my-heart-and-hope-to-spy,1
30238999-voss,1
575749.Perfume,1
82549.Incurable,1
3047851-wanted,1
3145113-circle-of-flight,1
6692896-percy-jackson-and-the-lightning-thief,1
27274542-emma,1
38355627-frankenstein,1
6249757-the-fourth-apprentice,1
25849511-the-enemy,1
6838961-lone-wolf,1
8250378-now,1
7882806-shadow-wolf,1
34211746-la-belle-sauvage,1
9893331-twisted,1
9893355-stunning,1
9893358-burned,1
13143876-after,1
18453187-the-sacrifice,1
52128971-chain-of-gold,1
24527941-dreams-of-gods-monsters,1
22546091-let-the-storm-break,1
17121977-anthem-for-jackson-dawes,1
15789823-struck-by-lightning,1
41950478-crazy-rich-asians,1
16217670-deadly,1
16065550-crushed,1
20945146-firefight,1
24706448-prince-s-gambit,1
23482780-the-queen-of-the-tearling,1
57311579-chain-of-iron,1
18599776-toxic,1
22924002-day-21,1
20618110-solitaire,1
20958250-vicious,1
25318713-the-lake-house,1
25509492-the-tattooed-heart,1
26889259-the-invasion-of-the-tearling,1
22718724-ice-massacre,1
22886113-a-work-in-progress,1
27969087-labyrinth-lost,1
24146076-carousel,1
25231892-unicorn-tracks,1
31138556-homo-deus,1
25580726-becoming-kirrali-lewis,1
32930224-caraval,1
28147258-the-gallery-of-unfinished-girls,1
29736467-the-beauty-that-remains,1
29904219-not-your-sidekick,1
36321633-all-the-crooked-saints,1
34931621-rebel-seoul,1
57633517-mister-impossible,1
35181314-heart-of-iron,1
33296222-gap-year-in-ghost-town,1
35271238-a-princess-in-theory,1
35650012-miraculous,1
40719710-a-lake-of-feathers-and-moonbeams,1
36266226-tin-heart,1
36430924-beneath-the-citadel,1
36437107-if-i-tell-you,1
42652068-spying-on-whales,1
38090191-fence-4,1
45358232-wicked-fox,1
121653.Crooked_House,1
202156354,1
29356081-city-of-bones,1
18524013-it-had-to-be-you,1
40775638-bag-of-bones,1
6398385-raphael,1
6753250-jabril,1
8230409-kamisama-kiss-vol-1,1
11824848-vampire-shift,1
12660468-vampire-wake,1
12973002-vampire-hunt,1
37834800-siege-and-storm,1
17027036-2-horimiya-2,1
25410851-red-queen,1
36233660-a-court-of-wings-and-ruin,1
18187531-4-horimiya-4,1
20321810-5,1
22464456-7,1
22464457-6,1
25855227-1-tsubaki-chou-lonely-planet-1,1
31084552-the-glittering-court,1
39961982-eleanor-oliphant-is-completely-fine,1
29238623-2-tsubaki-chou-lonely-planet-2,1
29238629-3-tsubaki-chou-lonely-planet-3,1
29627784-vampire-girl,1
29739361-traitor-to-the-throne,1
29739428-hero-at-the-fall,1
30658648-4-tsubaki-chou-lonely-planet-4,1
32175050,1
32294951-the-gravity-of-us,1
33216445,1
33801791-5-tsubaki-chou-lonely-planet-5,1
33801850-6-tsubaki-chou-lonely-planet-6,1
36048674-7-tsubaki-chou-lonely-planet-7,1
36050378-8-tsubaki-chou-lonely-planet-8,1
36387215,1
39348113-skyward,1
36693640-9-tsubaki-chou-lonely-planet-9,1
36693655-10-tsubaki-chou-lonely-planet-10,1
37752717-11-tsubaki-chou-lonely-planet-11,1
45444076,1
31826480-wotakoi,1
40545956-where-the-forest-meets-the-stars,1
51540935-the-whisper-man,1
42772048-12-tsubaki-chou-lonely-planet-12,1
44530663-14-kimetsu-no-yaiba-14,1
44531656-12-kimetsu-no-yaiba-12,1
44531657-13-kimetsu-no-yaiba-13,1
45311056-13-tsubaki-chou-lonely-planet-13,1
51067246-1-eoneu-nal-gongjuga-doeeobeoryeotda-1,1
52003498-15-kimetsu-no-yaiba-15,1
52278957-16-kimetsu-no-yaiba-16,1
52894912,1
52373478-17-kimetsu-no-yaiba-17,1
50805169-18-kimetsu-no-yaiba-18,1
50805742-19-kimetsu-no-yaiba-19,1
50805941-20-kimetsu-no-yaiba-20,1
53164249-14-tsubaki-chou-lonely-planet-14,1
48496939-home-before-dark,1
48644275-21-kimetsu-no-yaiba-21,1
50326753-22-kimetsu-no-yaiba-22,1
52216924-23-kimetsu-no-yaiba-23,1
55310650-8-1-kaij-8-g-1,1
60573320-one-dark-window,1
59759296-2,1
59980637,1
59759316-3,1
123253400-1,1
25242223-the-days-of-abandonment,1
125534.Beware_the_Snowman,1
15820289-evil-under-the-sun,1
13480263-salem-s-lot,1
60375124-misery,1
11714579-the-lost-hero,1
37760272-half-blood,1
36641071-pure,1
15743650-the-raven-boys,1
18812716-sanctum,1
19547488,1
9329354-the-way-of-kings-part-1,1
23429355-catacomb,1
34457369-the-bear-and-the-nightingale,1
58708589-a-court-of-silver-flames,1
36406448-the-city-of-brass,1
36396254,1
60099344-why-raeliana-ended-up-at-the-duke-s-mansion-vol-1,1
54746469,1
55991150-8-2-kaij-8-g-2,1
57481398,1
59754124-1-agyeog-i-bepuneun-mideog-1,1
62685463-the-only-one-left,1
19141038-the-ruins-of-gorlan,1
43931.The_Woods,1
29855433,1
35606614-heavy-vinyl-vol-1,1
50640164-the-dark-tide,1
51060356-a-deadly-education,1
54798175-later,1
55220543,1
95944659,1
2796617-the-suicide-shop,1
6667618-glass-houses,1
153007.Kushiel_s_Scion,1
40217.Kushiel_s_Justice,1
32416.Hannibal_Rising,1
50715.Star_of_the_Morning,1
144127.The_Runelords,1
155421.Something_from_the_Nightside,1
61439040-1984,1
205057.Secret_Society_Girl,1
51132354-the-murder-on-the-links,1
40017345-nobody-s-baby-but-mine,1
16326.Death_in_the_Clouds,1
10619.Rose_Madder,1
16297.Cards_on_the_Table,1
10596.The_Regulators,1
1192363.Poison_Study,1
3462639-magic-study,1
11597.The_Dark_Half,1
349473.Blaze,1
25773001-wizard-s-first-rule,1
29356121-city-of-ashes,1
10585.Insomnia,1
1599677.Whisper,1
1833852.A_Fraction_of_the_Whole,1
57806251-poirot-investigates,1
38640729-east,1
2152871.Kushiel_s_Mercy,1
215492.Lord_Edgware_Dies,1
216346622-ella-enchanted,1
5801611-ps-i-love-you,1
589979.Daughter_of_the_Empire,1
7790524-perfume,1
2484290.Duma_Key,1
228134.Hearts_in_Atlantis,1
36551096-dreamin-sun-01,1
33290383-let-it-snow,1
3227063-the-way-of-shadows,1
78129.Killing_Floor,1
35120549-i-am-not-a-serial-killer,1
6081685-maid-sama-vol-01,1
32600916-hate-list,1
6698199-a-spy-in-the-house,1
16349.Hercule_Poirot_s_Christmas,1
12111823-the-winds-of-winter,1
144349.The_Burning_Bridge,1
15800523-strobe-edge-vol-1,1
6575638-1,1
6575654-2,1
6599658-love-so-life-1,1
8876316-spy-glass,1
6750448-electric-daisy-2,1
29356115-city-of-fallen-angels,1
6878616-electric-daisy-3,1
10429025-a-beautiful-dark,1
7219667-cinderella-volume-1,1
7237481-l-dk-1,1
7390792-3,1
7390818-4,1
7390851-5,1
7390881-6,1
7390884-7,1
7390889-8,1
7390906-9,1
7828677-on-the-volcano,1
7991200-angel,1
8493612-izombie-vol-1,1
11478365-wildefire,1
8497641-1-akatsuki-no-yona-1,1
9874342-fateful,1
8665876-awaken,1
49543108-city-of-lost-souls,1
9404151-kamisama-kiss-vol-2,1
9533234-l-dk-4,1
9533236-l-dk-3,1
9533240-l-dk-2,1
12359421-ready-player-one,1
12418648-under-the-never-sky,1
28580871-storm,1
10485751-the-winter-king,1
589455.Full_Catastrophe_Living,1
38412.Fermat_s_Enigma,1
45244.Judas_Unchained,1
48002.Thief_of_Time,1
51660.Food_of_the_Gods,1
71846.Sewer_Gas_and_Electric,1
88669.Christopher_Columbus_and_the_Afrikan_Holocaust,1
93370.Akira_Vol_2,1
115013.The_Ants,1
143675.A_Path_with_Heart,1
116296.Making_Money,1
173187.The_Nazi_Doctors,1
24726.Water_Music,1
193024.Alle_Satiren,1
198505.The_Demon_in_the_Freezer,1
229445.Killing_the_Black_Body,1
89997.The_Ecology_of_Commerce,1
243725.Out_of_Control,1
277641.The_Body_Electric,1
425666.Original_Whole_Earth_Catalog_Special_30th_Anniversary_Issue,1
40651883-snow-crash,1
511227.The_Line_of_Polity,1
28769.Tales_Of_Pirx_The_Pilot,1
2968.The_Complete_Short_Stories_of_Mark_Twain,1
564318.The_Thing_on_the_Doorstep_and_Other_Weird_Stories,1
55135.The_Zinn_Reader,1
35870.Ghost_in_the_Shell,1
866136.The_Dreaming_Void,1
11286.Carrion_Comfort,1
343662.Daredevil,1
26999.Something_Rotten,1
15177.Bridge_of_Birds,1
257106.Our_Inner_Ape,1
35921.On_Basilisk_Station,1
251633.The_Invincible,1
45252.Pandora_s_Star,1
10084.River_of_Blue_Fire,1
10090.Mountain_of_Black_Glass,1
28212.And_the_Band_Played_On,1
889418.The_Star_Diaries,1
30013.Prelude_to_Foundation,1
47990.Jingo,1
1166131.The_Recruit,1
733473.The_Futurological_Congress,1
43889.Wizard_s_First_Rule,1
46722.The_Coming_Plague,1
106076.Batman,1
816440.War_with_the_Newts,1
34541.Carpe_Jugulum,1
29380.Animal_Liberation,1
28695.City_of_Golden_Shadow,1
579696.Our_Dumb_Century,1
11279.Summer_of_Night,1
10092.Sea_of_Silver_Light,1
64222.Going_Postal,1
62031.The_City_of_Dreaming_Books,1
76683.Foundation_s_Edge,1
77735.The_Honor_of_the_Queen,1
27000.Lost_in_a_Good_Book,1
2958595-die-ameise-als-tramp,1
58506.Riotous_Assembly,1
1947894.The_Soul_of_Screenwriting,1
1126719.House_of_Suns,1
71847.Set_This_House_in_Order,1
1805607.Our_Dumb_World,1
27344.The_Sense_of_Wonder,1
50091.The_Complete_Robot,1
28763.His_Master_s_Voice,1
162898.A_Connecticut_Yankee_in_King_Arthur_s_Court,1
185428.Tell_Me_No_Lies,1
34501.A_Hat_Full_of_Sky,1
89185.Chasm_City,1
12615.Media_Control,1
89195.The_Prefect,1
3973.Ilium,1
334176.The_Sparrow,1
3426920-the-superorganism,1
3437328-the-temporal-void,1
59264.Ptolemy_s_Gate,1
24565.The_Complete_Monty_Python_s_Flying_Circus,1
6411373-whole-earth-discipline,1
6479723-the-crucifix-killer,1
6582114-the-world-according-to-monsanto,1
8488830-freedom,1
7165300-the-black-prism,1
9419372-i-shall-wear-midnight,1
7937744-surface-detail,1
7990622-the-leafcutter-ants,1
8322065-mad-s-greatest-artists,1
8511556-kinder-der-ewigkeit,1
8544259-the-executioner,1
11449491-the-night-stalker,1
12924261-this-book-is-full-of-spiders,1
13422626-the-death-sculptor,1
13587099-betting-on-famine,1
13497991-the-hydrogen-sonata,1
13569581-blood-song,1
13587253-mad-s-greatest-artists,1
13593213-think-tanks-in-america,1
17573681-spillover,1
15752115-batman-volume-2,1
884288.Interesting_Times,1
17164393-one-by-one,1
17347313-dave-berg,1
17568811-sitting-still-like-a-frog,1
17910054-the-sixth-extinction,1
18222843-stuff-matters,1
18528382-cool-tools,1
19582934-an-evil-mind,1
20697413-the-abyss-beyond-dreams,1
20797535-a-better-world,1
21413852-mad-s-greatest-artists,1
21913812-this-changes-everything,1
22529381-dreamland,1
26530386-the-vital-question,1
23602561-the-cartel,1
28439513-a-night-without-stars,1
25074489-i-am-death,1
25812667-written-in-fire,1
25877663-babylon-s-ashes,1
26030214-rick-and-morty-vol-1,1
28875687-the-caller,1
40876575-utopia-for-realists,1
30199426-get-well-soon,1
35187181-the-nature-fix,1
31850765-energy-and-civilization,1
32109569-we-are-legion-we-are-bob,1
33543670-creating-freedom,1
30213950-pandora-s-lab,1
35506021-all-these-worlds,1
33540347-monstress-volume-2,1
34068552-salvation,1
34466958-bullshit-jobs,1
34762552-algorithms-of-oppression,1
35069558-this-idea-is-brilliant,1
35131333-gallery-of-the-dead,1
34814047-no-is-not-enough,1
35604796-what-is-real,1
36204293-the-war-on-normal-people,1
36205015-the-space-barons,1
36391536-she-has-her-mother-s-laugh,1
36454970-white-fragility,1
36613747-how-to-change-your-mind,1
36722606-taming-the-sun,1
37506348-winners-take-all,1
37956892-what-we-talk-about-when-we-talk-about-rape,1
38242135-ai-superpowers,1
38242140-likewar,1
